boundary_id,source_session,session_row,boundary_frame,previous_annotation_id,next_annotation_id,previous_label,next_label,frames_available_before,frames_available_after,annotation_gap_frames,annotation_relation,reset_or_discontinuity,source_frame_contiguous,h4_supported,split
session_021_frame_0277211,training_ep_row_00021,21,277211,3472,875,place_in_slider,turn_on_lightbulb,4492,21715,1124,gap,False,True,True,development
session_021_frame_0278107,training_ep_row_00021,21,278107,4802,2841,turn_on_lightbulb,turn_off_lightbulb,5388,20819,826,gap,False,True,True,development
session_021_frame_0278636,training_ep_row_00021,21,278636,185,2696,turn_off_lightbulb,turn_on_lightbulb,5917,20290,451,gap,False,True,True,development
session_021_frame_0278943,training_ep_row_00021,21,278943,2696,3045,turn_on_lightbulb,push_pink_block_right,6224,19983,242,gap,False,True,True,development
session_021_frame_0279204,training_ep_row_00021,21,279204,3045,3207,push_pink_block_right,place_in_slider,6485,19722,196,gap,False,True,True,development
session_021_frame_0280450,training_ep_row_00021,21,280450,3207,3407,place_in_slider,turn_on_lightbulb,7731,18476,1203,gap,False,True,True,development
session_021_frame_0281334,training_ep_row_00021,21,281334,3407,3026,turn_on_lightbulb,lift_blue_block_slider,8615,17592,819,gap,False,True,True,development
session_021_frame_0281757,training_ep_row_00021,21,281757,3026,4582,lift_blue_block_slider,turn_off_lightbulb,9038,17169,358,gap,False,True,True,development
session_021_frame_0282461,training_ep_row_00021,21,282461,2675,509,turn_off_lightbulb,push_pink_block_right,9742,16465,545,gap,False,True,True,development
session_021_frame_0283537,training_ep_row_00021,21,283537,531,1572,push_pink_block_right,turn_off_lightbulb,10818,15389,1004,gap,False,True,True,development
session_021_frame_0284931,training_ep_row_00021,21,284931,1572,4967,turn_off_lightbulb,push_pink_block_right,12212,13995,1329,gap,False,True,True,development
session_021_frame_0285226,training_ep_row_00021,21,285226,4967,2717,push_pink_block_right,place_in_slider,12507,13700,230,gap,False,True,True,development
session_021_frame_0285274,training_ep_row_00021,21,285274,2717,1392,place_in_slider,lift_red_block_table,12555,13652,10,gap,False,True,True,development
session_021_frame_0286393,training_ep_row_00021,21,286393,4864,4750,lift_red_block_table,place_in_slider,13674,12533,1049,gap,False,True,True,development
session_021_frame_0286439,training_ep_row_00021,21,286439,4697,988,place_in_slider,turn_off_lightbulb,13720,12487,1,gap,False,True,True,development
session_021_frame_0287897,training_ep_row_00021,21,287897,3369,3876,turn_off_lightbulb,place_in_slider,15178,11029,174,gap,False,True,True,development
session_021_frame_0288336,training_ep_row_00021,21,288336,3876,3525,place_in_slider,turn_on_lightbulb,15617,10590,374,gap,False,True,True,development
session_021_frame_0289928,training_ep_row_00021,21,289928,4026,3323,turn_on_lightbulb,lift_blue_block_slider,17209,8998,499,gap,False,True,True,development
session_021_frame_0290830,training_ep_row_00021,21,290830,3323,564,lift_blue_block_slider,push_pink_block_right,18111,8096,837,gap,False,True,True,development
session_021_frame_0291104,training_ep_row_00021,21,291104,564,4110,push_pink_block_right,turn_on_lightbulb,18385,7822,234,gap,False,True,True,development
session_021_frame_0291274,training_ep_row_00021,21,291274,4110,2914,turn_on_lightbulb,lift_blue_block_slider,18555,7652,105,gap,False,True,True,development
session_021_frame_0291941,training_ep_row_00021,21,291941,4310,2947,lift_blue_block_slider,lift_red_block_table,19222,6985,608,gap,False,True,True,development
session_021_frame_0292259,training_ep_row_00021,21,292259,3894,3895,lift_red_block_table,place_in_slider,19540,6667,275,gap,False,True,True,development
session_021_frame_0292430,training_ep_row_00021,21,292430,3895,1478,place_in_slider,turn_on_lightbulb,19711,6496,122,gap,False,True,True,development
session_021_frame_0292905,training_ep_row_00021,21,292905,1478,3252,turn_on_lightbulb,lift_red_block_table,20186,6021,410,gap,False,True,True,development
session_021_frame_0293127,training_ep_row_00021,21,293127,3252,2260,lift_red_block_table,lift_blue_block_slider,20408,5799,157,gap,False,True,True,development
session_021_frame_0293869,training_ep_row_00021,21,293869,2260,836,lift_blue_block_slider,place_in_slider,21150,5057,677,gap,False,True,True,development
session_021_frame_0293927,training_ep_row_00021,21,293927,1581,943,place_in_slider,turn_on_lightbulb,21208,4999,8,gap,False,True,True,development
session_021_frame_0297420,training_ep_row_00021,21,297420,943,246,turn_on_lightbulb,place_in_slider,24701,1506,3428,gap,False,True,True,development
session_021_frame_0297626,training_ep_row_00021,21,297626,246,2765,place_in_slider,turn_off_lightbulb,24907,1300,157,gap,False,True,True,development
session_021_frame_0298033,training_ep_row_00021,21,298033,191,2791,turn_off_lightbulb,place_in_slider,25314,893,341,gap,False,True,True,development
session_022_frame_0343596,training_ep_row_00022,22,343596,2122,3521,place_in_slider,turn_on_lightbulb,806,5768,307,gap,False,True,True,train
session_022_frame_0344238,training_ep_row_00022,22,344238,3521,274,turn_on_lightbulb,turn_off_lightbulb,1448,5126,577,gap,False,True,True,train
session_022_frame_0346081,training_ep_row_00022,22,346081,274,112,turn_off_lightbulb,place_in_slider,3291,3283,1778,gap,False,True,True,train
session_022_frame_0347192,training_ep_row_00022,22,347192,2850,2699,place_in_slider,turn_on_lightbulb,4402,2172,8,gap,False,True,True,train
session_022_frame_0348640,training_ep_row_00022,22,348640,2699,3797,turn_on_lightbulb,push_pink_block_right,5850,724,1383,gap,False,True,True,train
session_022_frame_0348818,training_ep_row_00022,22,348818,3797,2398,push_pink_block_right,lift_blue_block_slider,6028,546,133,gap,False,True,True,train
session_023_frame_0591156,training_ep_row_00023,23,591156,3419,4282,lift_red_block_table,push_pink_block_right,2089,2723,273,gap,False,True,True,train
session_023_frame_0591413,training_ep_row_00023,23,591413,1854,4624,push_pink_block_right,turn_on_lightbulb,2346,2466,165,gap,False,True,True,train
session_023_frame_0591590,training_ep_row_00023,23,591590,4624,577,turn_on_lightbulb,push_pink_block_right,2523,2289,112,gap,False,True,True,train
session_023_frame_0591737,training_ep_row_00023,23,591737,3131,2206,push_pink_block_right,place_in_slider,2670,2142,72,gap,False,True,True,train
session_024_frame_0104801,training_ep_row_00024,24,104801,1002,3954,place_in_slider,lift_red_block_table,1675,17376,488,gap,False,True,True,test
session_024_frame_0104847,training_ep_row_00024,24,104847,3954,4518,lift_red_block_table,place_in_slider,1721,17330,-19,overlap,False,True,True,test
session_024_frame_0104918,training_ep_row_00024,24,104918,4518,3548,place_in_slider,turn_off_lightbulb,1792,17259,6,gap,False,True,True,test
session_024_frame_0105996,training_ep_row_00024,24,105996,3548,2161,turn_off_lightbulb,lift_red_block_table,2870,16181,1013,gap,False,True,True,test
session_024_frame_0106345,training_ep_row_00024,24,106345,2161,3217,lift_red_block_table,turn_on_lightbulb,3219,15832,312,gap,False,True,True,test
session_024_frame_0106968,training_ep_row_00024,24,106968,3217,990,turn_on_lightbulb,lift_blue_block_slider,3842,15209,558,gap,False,True,True,test
session_024_frame_0107355,training_ep_row_00024,24,107355,990,3320,lift_blue_block_slider,place_in_slider,4229,14822,322,gap,False,True,True,test
session_024_frame_0107631,training_ep_row_00024,24,107631,3320,2799,place_in_slider,push_pink_block_right,4505,14546,211,gap,False,True,True,test
session_024_frame_0109119,training_ep_row_00024,24,109119,2509,731,push_pink_block_right,turn_on_lightbulb,5993,13058,1409,gap,False,True,True,test
session_024_frame_0109548,training_ep_row_00024,24,109548,3377,4593,turn_on_lightbulb,turn_off_lightbulb,6422,12629,360,gap,False,True,True,test
session_024_frame_0110632,training_ep_row_00024,24,110632,4593,1303,turn_off_lightbulb,turn_on_lightbulb,7506,11545,1019,gap,False,True,True,test
session_024_frame_0111200,training_ep_row_00024,24,111200,1303,4762,turn_on_lightbulb,turn_off_lightbulb,8074,10977,503,gap,False,True,True,test
session_024_frame_0111462,training_ep_row_00024,24,111462,4762,2394,turn_off_lightbulb,push_pink_block_right,8336,10715,197,gap,False,True,True,test
session_024_frame_0112681,training_ep_row_00024,24,112681,4424,313,push_pink_block_right,turn_on_lightbulb,9555,9496,1171,gap,False,True,True,test
session_024_frame_0112980,training_ep_row_00024,24,112980,313,3541,turn_on_lightbulb,lift_red_block_table,9854,9197,259,gap,False,True,True,test
session_024_frame_0113021,training_ep_row_00024,24,113021,3541,339,lift_red_block_table,place_in_slider,9895,9156,-24,overlap,False,True,True,test
session_024_frame_0113471,training_ep_row_00024,24,113471,3298,907,place_in_slider,turn_off_lightbulb,10345,8706,396,gap,False,True,True,test
session_024_frame_0114457,training_ep_row_00024,24,114457,3518,4761,turn_off_lightbulb,turn_on_lightbulb,11331,7720,913,gap,False,True,True,test
session_024_frame_0115165,training_ep_row_00024,24,115165,4761,4631,turn_on_lightbulb,push_pink_block_right,12039,7012,643,gap,False,True,True,test
session_024_frame_0115969,training_ep_row_00024,24,115969,2731,334,push_pink_block_right,lift_red_block_table,12843,6208,757,gap,False,True,True,test
session_024_frame_0117421,training_ep_row_00024,24,117421,334,3378,lift_red_block_table,place_in_slider,14295,4756,1387,gap,False,True,True,test
session_024_frame_0117747,training_ep_row_00024,24,117747,4199,4597,place_in_slider,turn_on_lightbulb,14621,4430,90,gap,False,True,True,test
session_024_frame_0117812,training_ep_row_00024,24,117812,4597,3135,turn_on_lightbulb,push_pink_block_right,14686,4365,28,gap,False,True,True,test
session_024_frame_0118294,training_ep_row_00024,24,118294,3135,806,push_pink_block_right,place_in_slider,15168,3883,417,gap,False,True,True,test
session_024_frame_0118560,training_ep_row_00024,24,118560,806,2402,place_in_slider,lift_blue_block_slider,15434,3617,225,gap,False,True,True,test
session_024_frame_0118743,training_ep_row_00024,24,118743,2402,4557,lift_blue_block_slider,place_in_slider,15617,3434,118,gap,False,True,True,test
session_024_frame_0119186,training_ep_row_00024,24,119186,4557,2265,place_in_slider,turn_off_lightbulb,16060,2991,407,gap,False,True,True,test
session_024_frame_0119826,training_ep_row_00024,24,119826,4513,2234,turn_off_lightbulb,place_in_slider,16700,2351,572,gap,False,True,True,test
session_024_frame_0120387,training_ep_row_00024,24,120387,2234,1546,place_in_slider,lift_blue_block_slider,17261,1790,520,gap,False,True,True,test
session_024_frame_0120451,training_ep_row_00024,24,120451,1546,3892,lift_blue_block_slider,turn_on_lightbulb,17325,1726,-1,overlap,False,True,True,test
session_024_frame_0121445,training_ep_row_00024,24,121445,3892,2063,turn_on_lightbulb,lift_red_block_table,18319,732,929,gap,False,True,True,test
session_024_frame_0122062,training_ep_row_00024,24,122062,675,1938,lift_red_block_table,turn_off_lightbulb,18936,115,238,gap,False,True,True,test
session_025_frame_0315383,training_ep_row_00025,25,315383,3550,3208,lift_red_block_table,lift_blue_block_slider,7313,15984,5602,gap,False,True,True,development
session_025_frame_0316363,training_ep_row_00025,25,316363,3208,1404,lift_blue_block_slider,place_in_slider,8293,15004,915,gap,False,True,True,development
session_025_frame_0316548,training_ep_row_00025,25,316548,1404,2035,place_in_slider,turn_on_lightbulb,8478,14819,120,gap,False,True,True,development
session_025_frame_0317123,training_ep_row_00025,25,317123,2035,203,turn_on_lightbulb,turn_off_lightbulb,9053,14244,510,gap,False,True,True,development
session_025_frame_0317462,training_ep_row_00025,25,317462,203,2889,turn_off_lightbulb,lift_red_block_table,9392,13905,274,gap,False,True,True,development
session_025_frame_0317804,training_ep_row_00025,25,317804,1667,4714,lift_red_block_table,turn_on_lightbulb,9734,13563,271,gap,False,True,True,development
session_025_frame_0317902,training_ep_row_00025,25,317902,3922,1752,turn_on_lightbulb,lift_blue_block_slider,9832,13465,31,gap,False,True,True,development
session_025_frame_0320849,training_ep_row_00025,25,320849,2966,4786,lift_blue_block_slider,turn_off_lightbulb,12779,10518,1236,gap,False,True,True,development
session_025_frame_0321355,training_ep_row_00025,25,321355,695,4348,turn_off_lightbulb,lift_blue_block_slider,13285,10012,430,gap,False,True,True,development
session_025_frame_0322213,training_ep_row_00025,25,322213,4850,2683,lift_blue_block_slider,place_in_slider,14143,9154,790,gap,False,True,True,development
session_025_frame_0324580,training_ep_row_00025,25,324580,2683,2875,place_in_slider,turn_on_lightbulb,16510,6787,2330,gap,False,True,True,development
session_025_frame_0325125,training_ep_row_00025,25,325125,2875,4673,turn_on_lightbulb,turn_off_lightbulb,17055,6242,480,gap,False,True,True,development
session_025_frame_0327836,training_ep_row_00025,25,327836,4149,395,turn_off_lightbulb,lift_red_block_table,19766,3531,239,gap,False,True,True,development
session_025_frame_0329120,training_ep_row_00025,25,329120,395,1160,lift_red_block_table,lift_blue_block_slider,21050,2247,1219,gap,False,True,True,development
session_025_frame_0330374,training_ep_row_00025,25,330374,1160,735,lift_blue_block_slider,turn_on_lightbulb,22304,993,1189,gap,False,True,True,development
session_026_frame_0085150,training_ep_row_00026,26,85150,5033,4134,push_pink_block_right,turn_on_lightbulb,934,17976,11,gap,False,True,True,test
session_026_frame_0085586,training_ep_row_00026,26,85586,4134,248,turn_on_lightbulb,place_in_slider,1370,17540,371,gap,False,True,True,test
session_026_frame_0087185,training_ep_row_00026,26,87185,874,1519,place_in_slider,lift_red_block_table,2969,15941,283,gap,False,True,True,test
session_026_frame_0089060,training_ep_row_00026,26,89060,3350,4335,lift_red_block_table,lift_blue_block_slider,4844,14066,1528,gap,False,True,True,test
session_026_frame_0090667,training_ep_row_00026,26,90667,4335,4004,lift_blue_block_slider,turn_on_lightbulb,6451,12459,1542,gap,False,True,True,test
session_026_frame_0090880,training_ep_row_00026,26,90880,4004,2743,turn_on_lightbulb,place_in_slider,6664,12246,166,gap,False,True,True,test
session_026_frame_0092733,training_ep_row_00026,26,92733,2743,2189,place_in_slider,turn_off_lightbulb,8517,10393,1817,gap,False,True,True,test
session_026_frame_0095085,training_ep_row_00026,26,95085,2189,3683,turn_off_lightbulb,lift_blue_block_slider,10869,8041,2287,gap,False,True,True,test
session_026_frame_0096561,training_ep_row_00026,26,96561,3683,4780,lift_blue_block_slider,turn_on_lightbulb,12345,6565,1411,gap,False,True,True,test
session_026_frame_0096677,training_ep_row_00026,26,96677,4780,4811,turn_on_lightbulb,lift_blue_block_slider,12461,6449,51,gap,False,True,True,test
session_026_frame_0096885,training_ep_row_00026,26,96885,1673,1163,lift_blue_block_slider,push_pink_block_right,12669,6241,138,gap,False,True,True,test
session_026_frame_0098417,training_ep_row_00026,26,98417,5068,4737,push_pink_block_right,place_in_slider,14201,4709,283,gap,False,True,True,test
session_026_frame_0099169,training_ep_row_00026,26,99169,4737,4734,place_in_slider,turn_off_lightbulb,14953,3957,713,gap,False,True,True,test
session_026_frame_0099331,training_ep_row_00026,26,99331,4734,108,turn_off_lightbulb,lift_blue_block_slider,15115,3795,97,gap,False,True,True,test
session_026_frame_0099666,training_ep_row_00026,26,99666,108,778,lift_blue_block_slider,turn_on_lightbulb,15450,3460,270,gap,False,True,True,test
session_026_frame_0099926,training_ep_row_00026,26,99926,778,1956,turn_on_lightbulb,place_in_slider,15710,3200,195,gap,False,True,True,test
session_026_frame_0102064,training_ep_row_00026,26,102064,3875,2665,place_in_slider,turn_off_lightbulb,17848,1062,711,gap,False,True,True,test
session_027_frame_0302451,training_ep_row_00027,27,302451,4203,2256,lift_red_block_table,place_in_slider,3525,5619,-15,overlap,False,True,True,train
session_027_frame_0302712,training_ep_row_00027,27,302712,2256,4746,place_in_slider,turn_off_lightbulb,3786,5358,196,gap,False,True,True,train
session_027_frame_0303335,training_ep_row_00027,27,303335,4746,1001,turn_off_lightbulb,lift_red_block_table,4409,4735,558,gap,False,True,True,train
session_027_frame_0303423,training_ep_row_00027,27,303423,1001,2130,lift_red_block_table,turn_on_lightbulb,4497,4647,23,gap,False,True,True,train
session_027_frame_0305217,training_ep_row_00027,27,305217,2130,128,turn_on_lightbulb,lift_red_block_table,6291,2853,1750,gap,False,True,True,train
session_027_frame_0305439,training_ep_row_00027,27,305439,128,2,lift_red_block_table,turn_off_lightbulb,6513,2631,157,gap,False,True,True,train
session_027_frame_0306833,training_ep_row_00027,27,306833,2,1679,turn_off_lightbulb,lift_red_block_table,7907,1237,1329,gap,False,True,True,train
session_027_frame_0307699,training_ep_row_00027,27,307699,2186,2085,lift_red_block_table,turn_off_lightbulb,8773,371,795,gap,False,True,True,train
session_028_frame_0480162,training_ep_row_00028,28,480162,4679,3733,turn_on_lightbulb,push_pink_block_right,2702,17141,2413,gap,False,True,True,train
session_028_frame_0481226,training_ep_row_00028,28,481226,3394,2707,push_pink_block_right,place_in_slider,3766,16077,66,gap,False,True,True,train
session_028_frame_0481663,training_ep_row_00028,28,481663,2707,221,place_in_slider,lift_blue_block_slider,4203,15640,397,gap,False,True,True,train
session_028_frame_0482975,training_ep_row_00028,28,482975,221,341,lift_blue_block_slider,turn_off_lightbulb,5515,14328,1247,gap,False,True,True,train
session_028_frame_0485112,training_ep_row_00028,28,485112,341,4109,turn_off_lightbulb,place_in_slider,7652,12191,2072,gap,False,True,True,train
session_028_frame_0485797,training_ep_row_00028,28,485797,4109,1400,place_in_slider,turn_off_lightbulb,8337,11506,620,gap,False,True,True,train
session_028_frame_0486871,training_ep_row_00028,28,486871,1537,398,turn_off_lightbulb,lift_red_block_table,9411,10432,650,gap,False,True,True,train
session_028_frame_0486941,training_ep_row_00028,28,486941,398,3869,lift_red_block_table,turn_on_lightbulb,9481,10362,5,gap,False,True,True,train
session_028_frame_0487936,training_ep_row_00028,28,487936,3869,4971,turn_on_lightbulb,push_pink_block_right,10476,9367,947,gap,False,True,True,train
session_028_frame_0488540,training_ep_row_00028,28,488540,1148,3421,push_pink_block_right,lift_blue_block_slider,11080,8763,532,gap,False,True,True,train
session_028_frame_0488727,training_ep_row_00028,28,488727,3421,2108,lift_blue_block_slider,turn_on_lightbulb,11267,8576,122,gap,False,True,True,train
session_028_frame_0489534,training_ep_row_00028,28,489534,2108,1447,turn_on_lightbulb,turn_off_lightbulb,12074,7769,742,gap,False,True,True,train
session_028_frame_0489856,training_ep_row_00028,28,489856,1447,826,turn_off_lightbulb,turn_on_lightbulb,12396,7447,257,gap,False,True,True,train
session_028_frame_0490459,training_ep_row_00028,28,490459,826,333,turn_on_lightbulb,turn_off_lightbulb,12999,6844,538,gap,False,True,True,train
session_028_frame_0491114,training_ep_row_00028,28,491114,333,1181,turn_off_lightbulb,lift_blue_block_slider,13654,6189,590,gap,False,True,True,train
session_028_frame_0491354,training_ep_row_00028,28,491354,1181,3204,lift_blue_block_slider,turn_off_lightbulb,13894,5949,175,gap,False,True,True,train
session_028_frame_0492564,training_ep_row_00028,28,492564,3204,2349,turn_off_lightbulb,lift_blue_block_slider,15104,4739,1145,gap,False,True,True,train
session_028_frame_0493065,training_ep_row_00028,28,493065,2349,598,lift_blue_block_slider,push_pink_block_right,15605,4238,436,gap,False,True,True,train
session_028_frame_0493818,training_ep_row_00028,28,493818,598,4710,push_pink_block_right,place_in_slider,16358,3485,688,gap,False,True,True,train
session_028_frame_0494147,training_ep_row_00028,28,494147,953,273,place_in_slider,turn_on_lightbulb,16687,3156,282,gap,False,True,True,train
session_028_frame_0496335,training_ep_row_00028,28,496335,273,1583,turn_on_lightbulb,place_in_slider,18875,968,2123,gap,False,True,True,train
session_028_frame_0496482,training_ep_row_00028,28,496482,1583,905,place_in_slider,turn_off_lightbulb,19022,821,104,gap,False,True,True,train
session_029_frame_0064307,training_ep_row_00029,29,64307,2065,1939,place_in_slider,turn_off_lightbulb,1073,19909,659,gap,False,True,True,development
session_029_frame_0064679,training_ep_row_00029,29,64679,1939,65,turn_off_lightbulb,place_in_slider,1445,19537,307,gap,False,True,True,development
session_029_frame_0064803,training_ep_row_00029,29,64803,4632,2230,place_in_slider,turn_on_lightbulb,1569,19413,80,gap,False,True,True,development
session_029_frame_0065624,training_ep_row_00029,29,65624,2230,3335,turn_on_lightbulb,lift_red_block_table,2390,18592,756,gap,False,True,True,development
session_029_frame_0069830,training_ep_row_00029,29,69830,1563,3960,lift_red_block_table,place_in_slider,6596,14386,3729,gap,False,True,True,development
session_029_frame_0070023,training_ep_row_00029,29,70023,3960,3048,place_in_slider,lift_blue_block_slider,6789,14193,159,gap,False,True,True,development
session_029_frame_0070241,training_ep_row_00029,29,70241,4611,3362,lift_blue_block_slider,place_in_slider,7007,13975,145,gap,False,True,True,development
session_029_frame_0070466,training_ep_row_00029,29,70466,3362,1015,place_in_slider,push_pink_block_right,7232,13750,180,gap,False,True,True,development
session_029_frame_0073542,training_ep_row_00029,29,73542,1015,4574,push_pink_block_right,place_in_slider,10308,10674,3011,gap,False,True,True,development
session_029_frame_0073783,training_ep_row_00029,29,73783,4574,2345,place_in_slider,lift_red_block_table,10549,10433,176,gap,False,True,True,development
session_029_frame_0074428,training_ep_row_00029,29,74428,2345,4763,lift_red_block_table,lift_blue_block_slider,11194,9788,599,gap,False,True,True,development
session_029_frame_0075466,training_ep_row_00029,29,75466,4763,3316,lift_blue_block_slider,turn_on_lightbulb,12232,8750,973,gap,False,True,True,development
session_029_frame_0077051,training_ep_row_00029,29,77051,3316,3780,turn_on_lightbulb,push_pink_block_right,13817,7165,1546,gap,False,True,True,development
session_029_frame_0078784,training_ep_row_00029,29,78784,5050,1111,push_pink_block_right,lift_blue_block_slider,15550,5432,1659,gap,False,True,True,development
session_029_frame_0079137,training_ep_row_00029,29,79137,88,3929,lift_blue_block_slider,turn_off_lightbulb,15903,5079,275,gap,False,True,True,development
session_029_frame_0081288,training_ep_row_00029,29,81288,3190,2356,turn_off_lightbulb,lift_red_block_table,18054,2928,321,gap,False,True,True,development
session_029_frame_0083978,training_ep_row_00029,29,83978,2356,2792,lift_red_block_table,turn_on_lightbulb,20744,238,2625,gap,False,True,True,development
session_030_frame_0594650,training_ep_row_00030,30,594650,3461,3506,turn_on_lightbulb,place_in_slider,771,16449,676,gap,False,True,True,test
session_030_frame_0594821,training_ep_row_00030,30,594821,3506,4365,place_in_slider,push_pink_block_right,942,16278,128,gap,False,True,True,test
session_030_frame_0595397,training_ep_row_00030,30,595397,1457,857,push_pink_block_right,place_in_slider,1518,15702,414,gap,False,True,True,test
session_030_frame_0596050,training_ep_row_00030,30,596050,857,1158,place_in_slider,lift_blue_block_slider,2171,15049,608,gap,False,True,True,test
session_030_frame_0599188,training_ep_row_00030,30,599188,1051,4896,lift_blue_block_slider,lift_red_block_table,5309,11911,1423,gap,False,True,True,test
session_030_frame_0599234,training_ep_row_00030,30,599234,4896,691,lift_red_block_table,place_in_slider,5355,11865,-19,overlap,False,True,True,test
session_030_frame_0599896,training_ep_row_00030,30,599896,691,1246,place_in_slider,push_pink_block_right,6017,11203,597,gap,False,True,True,test
session_030_frame_0600094,training_ep_row_00030,30,600094,1226,3540,push_pink_block_right,turn_on_lightbulb,6215,11005,156,gap,False,True,True,test
session_030_frame_0600458,training_ep_row_00030,30,600458,3540,856,turn_on_lightbulb,turn_off_lightbulb,6579,10641,299,gap,False,True,True,test
session_030_frame_0603320,training_ep_row_00030,30,603320,856,2602,turn_off_lightbulb,lift_blue_block_slider,9441,7779,2797,gap,False,True,True,test
session_030_frame_0603729,training_ep_row_00030,30,603729,4976,2614,lift_blue_block_slider,turn_off_lightbulb,9850,7370,338,gap,False,True,True,test
session_030_frame_0604527,training_ep_row_00030,30,604527,2614,5005,turn_off_lightbulb,lift_blue_block_slider,10648,6572,733,gap,False,True,True,test
session_030_frame_0604719,training_ep_row_00030,30,604719,4656,30,lift_blue_block_slider,turn_on_lightbulb,10840,6380,130,gap,False,True,True,test
session_030_frame_0609527,training_ep_row_00030,30,609527,30,4129,turn_on_lightbulb,turn_off_lightbulb,15648,1572,4743,gap,False,True,True,test
